Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_Meanratio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDK60,16.5,16.5,95.7068,OUT035,1069.2748,1.289782538368561,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS43,11.65,11.65,185.924,OUT017,4101.3279999999995,0.9106646407268931,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN44,13.15,13.15,160.292,OUT049,4793.76,1.0279175987603988,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS34,19.35,19.35,113.9518,OUT049,1138.518,1.5125631586322217,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU20,19.35,19.35,122.2098,OUT045,2771.7254,1.5125631586322217,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP44,16.5,16.5,101.4332,OUT013,1948.1308,1.289782538368561,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC02,21.35,21.35,258.5278,OUT035,5206.556,1.668900436010229,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT56,16.0,16.0,57.5246,OUT035,173.7738,1.2506982190240592,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCA06,20.5,20.5,34.919000000000004,OUT013,73.238,1.6024570931245758,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE04,19.75,19.75,180.46599999999998,OUT013,3415.554,1.543830614107823,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCX06,17.6,17.6,179.1976,OUT017,3803.0496,1.3757680409264652,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX49,4.615,4.615,234.33,OUT017,3961.51,0.3607482675497521,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM59,5.88,5.88,154.1998,OUT018,1384.1982,0.45963159549134175,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDJ34,11.8,11.8,126.0704,OUT049,1251.704,0.9223899365302437,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP60,17.35,17.35,101.9016,OUT013,1821.6288,1.3562258812542143,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI07,12.35,12.35,196.9426,OUT046,5141.3076,0.9653826878091957,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV07,12.792854228644991,12.792854228644991,111.0228,OUT027,3205.1612,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH41,9.0,9.0,214.1534,OUT045,1720.4272,0.7035177482010333,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB31,6.235,6.235,263.291,OUT049,3418.883,0.4873814622259381,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW34,9.6,9.6,244.817,OUT035,4374.306,0.7504189314144355,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX45,16.75,16.75,156.16299999999998,OUT017,782.315,1.309324698040812,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH14,17.1,17.1,141.3838,OUT049,1685.8056,1.3366837215819634,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF26,6.825,6.825,154.5998,OUT010,153.7998,0.5335009590524503,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU24,6.78,6.78,92.212,OUT017,4101.3279999999995,0.5299833703114452,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX11,16.0,16.0,181.9634,OUT018,3453.5046,1.2506982190240592,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF35,15.0,15.0,105.9938,OUT035,1179.1318,1.1725295803350555,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCC43,7.39,7.39,251.3066,OUT018,1004.0264,0.5776662399117374,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDG29,17.6,17.6,42.5454,OUT046,419.454,1.3757680409264652,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS44,12.65,12.65,239.6538,OUT046,3845.6608,0.9888332794158968,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ10,17.85,17.85,127.102,OUT046,2024.0320000000002,1.3953102005987161,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC52,11.15,11.15,150.4708,OUT013,1956.1204,0.8715803213823913,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRL35,15.7,15.7,42.876999999999995,OUT035,1168.479,1.227247627417358,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCP55,14.65,14.65,56.4614,OUT010,55.2614,1.1451705567939043,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV38,12.792854228644991,12.792854228644991,55.0956,OUT027,2020.0372,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL44,18.25,18.25,160.4894,OUT045,3073.9986,1.4265776560743175,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ47,20.7,20.7,98.7042,OUT017,1884.8798,1.6180908208623765,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT45,15.85,15.85,53.3956,OUT046,1364.89,1.2389729232207087,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN23,6.575,6.575,145.7444,OUT049,3193.1768,0.5139587993801994,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCP43,17.75,17.75,177.86599999999999,OUT045,2336.958,1.3874933367298157,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRJ24,12.792854228644991,12.792854228644991,185.2924,OUT019,370.1848,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDA02,12.792854228644991,12.792854228644991,143.5786,OUT027,3756.4436,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH33,12.792854228644991,12.792854228644991,44.9428,OUT019,175.7712,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF56,16.7,16.7,181.2976,OUT017,3078.6592,1.3054162661063617,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN26,10.85,10.85,115.1808,OUT046,2109.2544,0.8481297297756901,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD22,10.0,10.0,113.7544,OUT049,3243.7776,0.781686386890037,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU15,13.65,13.65,37.9532,OUT010,71.9064,1.0670019181049006,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB41,19.0,19.0,46.8718,OUT010,189.0872,1.4852041350910703,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ35,9.6,9.6,102.499,OUT017,2579.975,0.7504189314144355,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT60,12.0,12.0,124.1388,OUT017,1486.0656,0.9380236642680444,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE51,5.925,5.925,43.8086,OUT035,312.2602,0.4631491842323469,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ06,13.0,13.0,254.5014,OUT035,4845.0266,1.016192302957048,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS28,8.18,8.18,58.5588,OUT017,171.7764,0.6394194644760502,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH32,12.8,12.8,96.541,OUT045,1834.279,1.0005585752192474,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW37,19.2,19.2,89.7488,OUT045,2082.6224,1.500837862828871,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY33,14.5,14.5,159.4262,OUT046,2705.1454,1.1334452609905536,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF17,5.19,5.19,196.81099999999998,OUT017,3731.809,0.4056952347959292,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG56,13.3,13.3,61.0536,OUT013,1592.5936,1.0396428945637493,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCB18,19.6,19.6,88.8514,OUT013,2125.2336,1.5321053183044726,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU14,17.75,17.75,248.275,OUT035,998.7,1.3874933367298157,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU22,12.35,12.35,119.1124,OUT049,3673.8844,0.9653826878091957,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV41,14.35,14.35,109.8228,OUT013,2099.9332,1.1217199651872032,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY52,6.365,6.365,63.2536,OUT045,1225.072,0.49754338525550856,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG48,12.792854228644991,12.792854228644991,143.9102,OUT027,3062.0142,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU01,12.792854228644991,12.792854228644991,184.7924,OUT027,4442.2176,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP53,14.75,14.75,238.6906,OUT013,4278.4308,1.1529874206628046,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDC17,12.15,12.15,211.9928,OUT049,631.1784,0.949748960071395,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCZ30,6.59,6.59,121.5098,OUT013,602.549,0.5151313289605344,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK03,12.6,12.6,255.6356,OUT046,2797.6916,0.9849248474814466,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE08,12.792854228644991,12.792854228644991,149.8734,OUT019,445.4202,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM07,12.792854228644991,12.792854228644991,83.9908,OUT027,2348.9424,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY35,12.792854228644991,12.792854228644991,47.7402,OUT027,1975.4286,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS28,12.792854228644991,12.792854228644991,59.2588,OUT027,1374.2112,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI56,7.325,7.325,92.7146,OUT013,2006.7212,0.5725852783969522,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR23,12.792854228644991,12.792854228644991,175.83700000000002,OUT019,352.874,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDF29,15.1,15.1,130.531,OUT049,908.817,1.180346444203956,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA47,12.792854228644991,12.792854228644991,164.12099999999998,OUT027,6035.477,1.0000000000000435,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI10,8.51,8.51,172.9422,OUT013,1379.5376,0.6652151152434215,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC45,12.792854228644991,12.792854228644991,170.2106,OUT019,171.1106,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDA27,20.35,20.35,257.2672,OUT017,2045.3376,1.5907317973212254,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR41,17.85,17.85,96.9094,OUT018,1332.9316,1.3953102005987161,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDR09,18.25,18.25,258.4962,OUT018,2848.9582,1.4265776560743175,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB06,17.6,17.6,160.49200000000002,OUT013,1278.336,1.3757680409264652,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE53,10.895,10.895,106.428,OUT046,1491.392,0.8516473185166953,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE27,11.85,11.85,99.6726,OUT010,195.7452,0.9262983684646938,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCA06,12.792854228644991,12.792854228644991,35.919000000000004,OUT027,585.904,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL56,14.1,14.1,88.6198,OUT018,1133.8574,1.1021778055149523,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT09,15.15,15.15,131.7284,OUT035,1186.4556,1.1842548761384062,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRH03,17.25,17.25,91.61200000000001,OUT010,93.212,1.3484090173853138,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCQ53,17.6,17.6,237.05900000000003,OUT018,2836.308,1.3757680409264652,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCT18,14.6,14.6,179.6976,OUT046,3621.952,1.141262124859454,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL43,10.1,10.1,76.467,OUT035,1761.0410000000002,0.7895032507589373,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ53,10.5,10.5,119.2098,OUT035,1325.6078,0.8207707062345388,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ02,12.6,12.6,186.9556,OUT035,3942.8676,0.9849248474814466,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCJ05,18.7,18.7,153.6682,OUT046,3506.7686,1.4617535434843691,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT40,5.985,5.985,127.1678,OUT018,3560.6984,0.46783930255368716,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA48,12.1,12.1,221.4114,OUT046,5099.3622,0.9458405281369447,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV37,13.0,13.0,196.0426,OUT049,2570.6538,1.016192302957048,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX07,19.2,19.2,181.695,OUT045,2563.33,1.500837862828871,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG48,5.78,5.78,146.3102,OUT045,2187.153,0.4518147316224414,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDF44,7.17,7.17,130.9968,OUT035,2348.9424,0.5604691394001565,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS24,20.85,20.85,88.1514,OUT046,1682.4766,1.6298161166657272,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ50,18.75,18.75,215.7218,OUT049,4274.436,1.4656619754188194,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT25,7.5,7.5,123.4072,OUT013,3185.1872,0.5862647901675277,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO03,10.395,10.395,230.5352,OUT045,4580.704000000001,0.8125629991721934,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ55,12.8,12.8,223.5404,OUT046,1800.3232,1.0005585752192474,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM36,11.65,11.65,170.4422,OUT013,517.3266,0.9106646407268931,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM21,20.2,20.2,258.0646,OUT017,5668.6212,1.5790065015178747,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK58,11.35,11.35,103.0016,OUT035,2125.2336,0.887214049120192,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD26,8.71,8.71,186.5924,OUT010,555.2772,0.6808488429812223,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW57,8.31,8.31,177.3028,OUT045,1948.1308,0.6495813875056208,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT32,19.0,19.0,188.8214,OUT010,188.4214,1.4852041350910703,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT25,7.5,7.5,121.7072,OUT045,367.5216,0.5862647901675277,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB19,6.525,6.525,84.6882,OUT046,601.2174,0.5100503674457492,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD05,12.792854228644991,12.792854228644991,122.0098,OUT019,361.5294,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCE54,12.792854228644991,12.792854228644991,77.0354,OUT027,2332.2974,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO39,6.985,6.985,182.8608,OUT049,4042.7376,0.5460079412426909,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV06,11.3,11.3,192.2478,OUT045,1356.2346,0.8833056171857419,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRB13,6.115,6.115,189.053,OUT010,948.765,0.47800122558325764,15,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDX51,9.5,9.5,194.2452,OUT010,782.9808,0.7426020675455351,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC38,15.7,15.7,134.2942,OUT045,1192.4478,1.227247627417358,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD04,16.0,16.0,143.2154,OUT046,1701.7848,1.2506982190240592,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC05,13.1,13.1,198.7768,OUT018,3153.2288,1.0240091668259486,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRJ59,12.792854228644991,12.792854228644991,39.0164,OUT027,1042.6428,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDL22,16.85,16.85,90.6488,OUT017,633.8416,1.3171415619097124,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRH13,12.792854228644991,12.792854228644991,107.62799999999999,OUT019,213.05599999999998,1.0000000000000435,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDV22,14.85,14.85,157.563,OUT010,312.926,1.160804284531705,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP07,18.2,18.2,197.21099999999998,OUT045,3142.5759999999996,1.4226692241398673,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK27,11.0,11.0,119.1756,OUT049,1696.4584,0.8598550255790407,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP31,21.1,21.1,64.9168,OUT017,639.168,1.6493582763379782,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI54,15.2,15.2,110.7912,OUT010,109.1912,1.1881633080728562,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRK35,12.792854228644991,12.792854228644991,37.7506,OUT027,796.9626,1.0000000000000435,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCO07,9.06,9.06,213.25599999999997,OUT049,4687.232,0.7082078665223736,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDN31,11.5,11.5,191.253,OUT013,3036.048,0.8989393449235425,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO02,11.15,11.15,66.8142,OUT035,2372.9112,0.8715803213823913,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDQ26,13.5,13.5,57.2562,OUT045,770.3306,1.05527662230155,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ07,15.1,15.1,221.8456,OUT046,663.1368,1.180346444203956,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB49,8.3,8.3,98.2384,OUT049,2167.8448,0.6487997011187308,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY44,14.15,14.15,196.41099999999997,OUT049,2749.7540000000004,1.1060862374494025,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI54,12.792854228644991,12.792854228644991,107.3912,OUT027,3057.3536,1.0000000000000435,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV44,8.365,8.365,190.1188,OUT046,1904.1879999999999,0.653880662633516,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI48,11.85,11.85,53.0666,OUT049,512.6659999999999,0.9262983684646938,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCL05,19.6,19.6,42.277,OUT035,605.878,1.5321053183044726,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDT32,19.0,19.0,189.6214,OUT049,2826.321,1.4852041350910703,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM10,18.25,18.25,212.9218,OUT049,3846.9924,1.4265776560743175,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS21,19.85,19.85,63.5194,OUT049,557.2746,1.5516474779767235,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD11,12.85,12.85,251.704,OUT045,3542.0559999999996,1.0044670071536976,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
